behavior_window_id,run_key,feature_set,feature_family,fold_id,seed,date,window_start_date,window_end_date,window_length,primitive_id,primitive_type,reward_daily_return,reward_benchmark_return,reward_excess_return_vs_benchmark,same_day_excess_return_vs_benchmark,current_drawdown,regime_label_exogenous,market_regime,analysis_regime,action_l1_wmean,action_change_l1_wmean,action_jitter_l2_wmean,turnover_wmean,portfolio_hhi_wmean,portfolio_max_weight_wmean,portfolio_benchmark_deviation_l1_wmean,portfolio_sector_max_weight_wmean,vix_wmean,sp500_trend_wmean
base_macro__fold_01__seed123__w0051,base_macro__fold_01__seed123,base_macro,macro_context,fold_01,123,2016-03-17,2016-03-11,2016-03-17,5,primitive_02,bad_or_noisy_primitive,0.0117574699029645,0.0057044205821093,0.0060530493208551,0.0003272003543313,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0830666569929578,0.1118831733018705,1.0493960669515494,0.2851645965373436,15.93799991607666,0.0030298570680201
base_macro__fold_01__seed123__w0052,base_macro__fold_01__seed123,base_macro,macro_context,fold_01,123,2016-03-18,2016-03-14,2016-03-18,5,primitive_02,bad_or_noisy_primitive,0.0010719542026005,0.0020317441310863,-0.0009597899284857,0.0060530493208551,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0832013480798422,0.1129503936790372,1.0503110471892292,0.2863722413185302,15.442000007629394,0.0059483459946831
base_macro__fold_01__seed123__w0053,base_macro__fold_01__seed123,base_macro,macro_context,fold_01,123,2016-03-21,2016-03-15,2016-03-21,5,primitive_02,bad_or_noisy_primitive,-0.0004670004971215,-0.0003278406785471,-0.0001391598185744,-0.0009597899284857,0.0,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0833210381607128,0.1141309555566665,1.0511315763568796,0.2877681388178461,14.815999984741213,0.0092917383599338
base_macro__fold_01__seed123__w0054,base_macro__fold_01__seed123,base_macro,macro_context,fold_01,123,2016-03-22,2016-03-16,2016-03-22,5,primitive_02,bad_or_noisy_primitive,-0.0045259981524191,-0.0055233929292872,0.000997394776868,-0.0001391598185744,-0.0004670004971216,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0834321165407884,0.1151749037189642,1.0520021351003344,0.2889734207239098,14.281999969482422,0.012800576479645
base_macro__fold_01__seed123__w0055,base_macro__fold_01__seed123,base_macro,macro_context,fold_01,123,2016-03-23,2016-03-17,2016-03-23,5,primitive_02,bad_or_noisy_primitive,-0.0006806933241035,0.0019700608189852,-0.0026507541430888,0.000997394776868,-0.0049908850061535,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0835155954352875,0.1157686883326693,1.05259135263451,0.2896452644267011,14.271999931335449,0.0138725859890886
base_macro__fold_01__seed123__w0056,base_macro__fold_01__seed123,base_macro,macro_context,fold_01,123,2016-03-24,2016-03-18,2016-03-24,5,primitive_02,bad_or_noisy_primitive,0.0004867858342951,-0.0005019668631221,0.0009887526974173,-0.0026507541430888,-0.0056681810681521,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0835107943596383,0.1158540334782336,1.0525132202851506,0.2896095407765128,14.33199996948242,0.0135310791474392
base_macro__fold_01__seed123__w0057,base_macro__fold_01__seed123,base_macro,macro_context,fold_01,123,2016-03-28,2016-03-21,2016-03-28,5,primitive_02,bad_or_noisy_primitive,0.0048219233457904,0.0073504765687905,-0.002528553223,0.0009887526974173,-0.0051841544241073,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0834496899498475,0.1154866676518702,1.051816751499875,0.2894257251051978,14.57599983215332,0.0124104101526077
base_macro__fold_01__seed123__w0058,base_macro__fold_01__seed123,base_macro,macro_context,fold_01,123,2016-03-29,2016-03-22,2016-03-29,5,primitive_02,bad_or_noisy_primitive,0.0029835177207095,0.0058769078756087,-0.0028933901548991,-0.002528553223,-0.0003872286735625,unknown,1.0,market_regime_1,0.0,0.0,0.0,0.0,0.0833544998230429,0.1146362716605744,1.050906663608034,0.2884279343257147,14.58199977874756,0.0128756149122511
base_macro__fold_01__seed123__w0059,base_macro__fold_01__seed123,base_macro,macro_context,fold_01,123,2016-03-30,2016-03-23,2016-03-30,5,primitive_02,bad_or_noisy_primitive,-0.0013252883853842,-0.0017578662240114,0.0004325778386271,-0.0028933901548991,0.0,bull_low_vol,1.0,bull_low_vol,0.0,0.0,0.0,0.0,0.0832624424227838,0.1134396927441669,1.0499131177085803,0.2872237585675975,14.45999984741211,0.0143996238708368
base_macro__fold_01__seed123__w0060,base_macro__fold_01__seed123,base_macro,macro_context,fold_01,123,2016-03-31,2016-03-24,2016-03-31,5,primitive_02,bad_or_noisy_primitive,0.0092643279724795,0.0079786181270161,0.0012857098454634,0.0004325778386271,-0.0013252883853842,bull_low_vol,1.0,bull_low_vol,0.0,0.0,0.0,0.0,0.0831828184812182,0.112367688293682,1.0491855707274742,0.2860917909847605,14.261999893188475,0.0167949331707705
base_macro__fold_01__seed42__w0002,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-06,2016-01-04,2016-01-06,3,primitive_05,bad_or_noisy_primitive,-0.0041813730902564,-0.0233565177057114,0.0191751446154549,0.011399584404829,-0.0014163458906505,unknown,1.0,market_regime_1,1100.0,0.0,0.0,0.0,0.0006886454158006,0.0102159636211986,0.9403095637833362,0.0226415737291227,20.21000035603841,-0.0260784925503636
base_macro__fold_01__seed42__w0003,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-07,2016-01-04,2016-01-07,4,primitive_05,bad_or_noisy_primitive,-0.0018168789216873,-0.0102312547639873,0.0084143758422999,0.0191751446154549,-0.0055917967103131,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0014060346791774,0.0151143357674671,0.9114602557792206,0.0335249656334086,21.40500020980835,-0.0336319148121639
base_macro__fold_01__seed42__w0004,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-08,2016-01-04,2016-01-08,5,primitive_05,bad_or_noisy_primitive,0.0009216847647464,0.0041029253245778,-0.0031812405598313,0.0084143758422999,-0.0073985160144233,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0023766715715238,0.0199598654214089,0.8854047851554231,0.0443886458666997,22.52600021362305,-0.0401465715907001
base_macro__fold_01__seed42__w0005,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-11,2016-01-05,2016-01-11,5,primitive_05,bad_or_noisy_primitive,0.0022311697853547,0.008148971436885,-0.0059178016515302,-0.0031812405598313,-0.0064836503491689,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0043458214694802,0.029935406351178,0.8420526206879811,0.0666270832602959,23.245999908447267,-0.0484994208413836
base_macro__fold_01__seed42__w0006,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-12,2016-01-06,2016-01-12,5,primitive_05,bad_or_noisy_primitive,-0.010232906765336,-0.02380098824474,0.0135680814794039,-0.0059178016515302,-0.0042669466885721,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0071268632729525,0.0399863348470119,0.8132384770820156,0.0889402287774162,23.871999740600582,-0.0557737388077091
base_macro__fold_01__seed42__w0007,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-13,2016-01-07,2016-01-13,5,primitive_05,bad_or_noisy_primitive,0.0062461490318299,0.0152151100190919,-0.0089689609872619,0.0135680814794039,-0.0144561901862714,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0105767541441668,0.0495006865248208,0.7983208741535577,0.1103690097204276,24.797999572753906,-0.0651522663697536
base_macro__fold_01__seed42__w0008,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-14,2016-01-08,2016-01-14,5,primitive_05,bad_or_noisy_primitive,-0.0109635801963595,-0.0239880390156205,0.0130244588192609,-0.0089689609872619,-0.0083003366727772,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0148412279290448,0.0587457946253715,0.7995307778485259,0.1317892112021053,24.589999771118165,-0.0668822060776427
base_macro__fold_01__seed42__w0009,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-15,2016-01-11,2016-01-15,5,primitive_05,bad_or_noisy_primitive,0.0021907854063434,0.0029677042672423,-0.0007769188608989,0.0130244588192609,-0.0191729154623682,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0198166369173991,0.0681185248178391,0.8156738527569422,0.1531681198818319,24.59199981689453,-0.0705889532406987
base_macro__fold_01__seed42__w0010,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-19,2016-01-12,2016-01-19,5,primitive_05,bad_or_noisy_primitive,-0.0086599977196827,-0.0119318408881184,0.0032718431684357,-0.0007769188608989,-0.0170241337994169,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0255805232535942,0.0773428817173703,0.838352340874018,0.1746067896753489,24.94199981689453,-0.0743350975524565
base_macro__fold_01__seed42__w0011,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-20,2016-01-13,2016-01-20,5,primitive_05,bad_or_noisy_primitive,0.0088550077966431,0.0058703311553913,0.0029846766412518,0.0032718431684357,-0.0255367025592169,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.03194490899026,0.0859538301370321,0.8655632843191905,0.1952905578677997,25.96599998474121,-0.0816412993400346
base_macro__fold_01__seed42__w0012,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-21,2016-01-14,2016-01-21,5,primitive_05,bad_or_noisy_primitive,0.0121093449271929,0.0139415296218315,-0.0018321846946386,0.0029846766412518,-0.0169078224628361,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0392768343422148,0.0954909927207916,0.8987465856908402,0.2173902419054303,26.26000022888184,-0.0832958686803308
base_macro__fold_01__seed42__w0013,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-22,2016-01-15,2016-01-22,5,primitive_05,bad_or_noisy_primitive,-0.0068784461440024,-0.0111728912453457,0.0042944451013433,-0.0018321846946386,-0.0050032201898133,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0474082115403261,0.1055600030766025,0.9369347207747868,0.2399163510754596,25.93800010681152,-0.0843113769178064
base_macro__fold_01__seed42__w0014,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-25,2016-01-19,2016-01-25,5,primitive_05,bad_or_noisy_primitive,0.0186633566165321,0.0153668626633955,0.0032964939531366,0.0042944451013433,-0.0118472519531934,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.056365031483022,0.1154932849747989,0.9784347439236122,0.2629195579704896,25.363999938964845,-0.084180442927547
base_macro__fold_01__seed42__w0015,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-26,2016-01-20,2016-01-26,5,primitive_05,bad_or_noisy_primitive,-0.0028473217916188,-0.0141275561187017,0.0112802343270828,0.0032964939531366,0.0,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0662026881362997,0.1249904573020507,1.023870578375946,0.2848733201095658,24.65400009155273,-0.0815486572943371
base_macro__fold_01__seed42__w0016,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-27,2016-01-21,2016-01-27,5,primitive_05,bad_or_noisy_primitive,0.0130917306691753,0.0071649304288513,0.0059268002403239,0.0112802343270828,-0.0028473217916188,unknown,0.0,market_regime_0,1100.0,0.0,0.0,0.0,0.0770487025982285,0.1348124904053736,1.0730443028342675,0.3072010375981006,23.75800018310547,-0.0787968851443048
base_macro__fold_01__seed42__w0017,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-28,2016-01-22,2016-01-28,5,primitive_04,bad_or_noisy_primitive,0.0198937334181936,0.0246338123409239,-0.0047400789227302,0.0059268002403239,0.0,unknown,0.0,market_regime_0,958.2,141.8,52.94563249220846,70.9,0.0885278762746399,0.1439026589416097,1.1251354018234982,0.3293642883258014,22.90400009155273,-0.075970078255285
base_macro__fold_01__seed42__w0018,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-01-29,2016-01-25,2016-01-29,5,primitive_04,bad_or_noisy_primitive,-0.0002420058590846,-0.0002031016048774,-3.890425420718984e-05,-0.0047400789227302,0.0,unknown,0.0,market_regime_0,738.2,220.0,118.28291128464056,110.0,0.0988307512027102,0.1511130284096919,1.17002413177679,0.346484837649168,22.476000213623045,-0.0722597758924567
base_macro__fold_01__seed42__w0019,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-01,2016-01-26,2016-02-01,5,primitive_04,bad_or_noisy_primitive,-0.0145610243510462,-0.0218649380518631,0.0073039137008169,-3.890425420718984e-05,-0.0002420058590845,unknown,0.0,market_regime_0,518.2,220.0,157.41397311536528,110.0,0.1070505079315424,0.1566266430715898,1.2051906874708198,0.35904826246315,21.642000198364254,-0.0657437972727532
base_macro__fold_01__seed42__w0020,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-02,2016-01-27,2016-02-02,5,primitive_00,profitable_reliable_candidate,0.0009156072889995,0.0073894079103316,-0.0064738006213321,0.0073039137008169,-0.0147995063569237,unknown,0.0,market_regime_0,298.2,220.0,157.41397311536528,110.0,0.113033374864793,0.1607754747712098,1.229407617301608,0.3681363103752397,21.538000106811523,-0.0653832234821739
base_macro__fold_01__seed42__w0021,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-03,2016-01-28,2016-02-03,5,primitive_00,profitable_reliable_candidate,-0.0011861613830922,0.0039657571574177,-0.0051519185405099,-0.0064738006213321,-0.013897449603818,unknown,0.0,market_regime_0,78.2,220.0,157.41397311536528,110.0,0.116542243557089,0.1626642645211745,1.242960810506656,0.3715145094299322,21.245999908447267,-0.0620818716318344
base_macro__fold_01__seed42__w0022,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-04,2016-01-29,2016-02-04,5,primitive_00,profitable_reliable_candidate,-0.0218377209592557,-0.0202253970558678,-0.0016123239033878,-0.0051519185405099,-0.0150671263688667,unknown,0.0,market_regime_0,0.0,78.2,104.46834062315683,39.1,0.1174497096424091,0.1628116685737602,1.245462688900552,0.3693007024235329,21.129999923706052,-0.0595195810754459
base_macro__fold_01__seed42__w0023,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-05,2016-02-01,2016-02-05,5,primitive_00,profitable_reliable_candidate,-0.0087369017575773,-0.01332035887267,0.0045834571150926,-0.0016123239033878,-0.0365758156268213,unknown,0.0,market_regime_0,0.0,0.0,39.131061830724704,0.0,0.1174266941592205,0.1634174920103628,1.2448486501741145,0.3658685893680252,21.765999603271485,-0.0649806726661616
base_macro__fold_01__seed42__w0024,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-08,2016-02-02,2016-02-08,5,primitive_00,profitable_reliable_candidate,0.002440457270622,0.0008443919121378,0.0015960653584842,0.0045834571150926,-0.0449931580765637,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1174613551755944,0.1642068620242338,1.2443595794292206,0.361528934735409,22.969999694824217,-0.0729267184896884
base_macro__fold_01__seed42__w0025,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-09,2016-02-03,2016-02-09,5,primitive_00,profitable_reliable_candidate,-0.0019350334842549,-0.0021689605944186,0.0002339271101637,0.0015960653584842,-0.0426625046856978,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1174764190950615,0.1649391419308202,1.2441901171586502,0.3575030118463892,23.881999969482425,-0.0774006675097846
base_macro__fold_01__seed42__w0026,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-10,2016-02-04,2016-02-10,5,primitive_00,profitable_reliable_candidate,-0.0060309241440968,-0.0092264127115787,0.0031954885674818,0.0002339271101637,-0.0445149847948638,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1174679362722317,0.1658958589117931,1.2438716258805482,0.3555044804739747,24.81000022888184,-0.0828099924116323
base_macro__fold_01__seed42__w0027,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-11,2016-02-05,2016-02-11,5,primitive_00,profitable_reliable_candidate,0.0155286734818389,0.0193065875853767,-0.0037779141035377,0.0031954885674818,-0.0502774424423873,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1174909321140511,0.1667279192408975,1.2436127502572,0.3544103587370377,26.070000076293944,-0.0906993839571587
base_macro__fold_01__seed42__w0028,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-12,2016-02-08,2016-02-12,5,primitive_00,profitable_reliable_candidate,0.0148350707800928,0.0149311028484482,-9.603206835542138e-05,-0.0037779141035377,-0.035529510947738,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1176661016915865,0.1670371542746041,1.243791258486493,0.3550633820875137,26.47400016784668,-0.0916075260621261
base_macro__fold_01__seed42__w0029,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-16,2016-02-09,2016-02-16,5,primitive_00,profitable_reliable_candidate,0.0110732133803796,0.0181255375829084,-0.0070523242025287,-9.603206835542138e-05,-0.021221522977337,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1177975154817847,0.1668085597581454,1.2443164455874616,0.3567617857397186,26.096000289916997,-0.0869082635556166
base_macro__fold_01__seed42__w0030,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-17,2016-02-10,2016-02-17,5,primitive_00,profitable_reliable_candidate,-0.0046337544809238,-0.0044755043944367,-0.000158250086487,-0.0070523242025287,-0.0103833000491418,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1176979654678207,0.1663455035887998,1.2446904740071634,0.357707767475508,25.25,-0.079049248480252
base_macro__fold_01__seed42__w0031,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-18,2016-02-11,2016-02-18,5,primitive_00,profitable_reliable_candidate,0.0002925128949518,0.0004357262835307,-0.0001432133885789,-0.000158250086487,-0.0149689408669363,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1176226663438571,0.1662638945718053,1.2454157828471062,0.3575618023023645,24.319999694824222,-0.0720638693654249
base_macro__fold_01__seed42__w0032,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-19,2016-02-12,2016-02-19,5,primitive_00,profitable_reliable_candidate,0.0133581285311139,0.0132349782037308,0.000123150327383,-0.0001432133885789,-0.0146808065802117,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.117648646909142,0.1662920780116124,1.246024225724661,0.3576845575030152,22.797999954223634,-0.0628928850376132
base_macro__fold_01__seed42__w0033,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-22,2016-02-16,2016-02-22,5,primitive_00,profitable_reliable_candidate,-0.0070358376744448,-0.0120123193053804,0.0049764816309356,0.000123150327383,-0.0015187861503367,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1175335920266551,0.1659380897261364,1.246581283791019,0.357782235914896,21.5939998626709,-0.0545448817286607
base_macro__fold_01__seed42__w0034,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-23,2016-02-17,2016-02-23,5,primitive_00,profitable_reliable_candidate,0.0053555658792616,0.0021657904952049,0.0031897753840567,0.0049764816309356,-0.0085439378919657,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1175010809946428,0.1656480057827145,1.246634527288066,0.3581616758374568,20.96799964904785,-0.0516215808880615
base_macro__fold_01__seed42__w0035,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-24,2016-02-18,2016-02-24,5,primitive_00,profitable_reliable_candidate,0.0107024799180481,0.0139742048116511,-0.003271724893603,0.0031897753840567,-0.0032341296349527,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.117582659492205,0.1655364407940179,1.2465315376162092,0.358730261513172,20.649999618530277,-0.050927556241618
base_macro__fold_01__seed42__w0036,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-25,2016-02-19,2016-02-25,5,primitive_00,profitable_reliable_candidate,-0.0043866620214177,-0.0036924404384514,-0.0006942215829663,-0.003271724893603,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1176451543119821,0.1652548826221341,1.2460603636466951,0.3597394739084981,20.1439998626709,-0.0472076753342417
base_macro__fold_01__seed42__w0037,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-26,2016-02-22,2016-02-26,5,primitive_00,profitable_reliable_candidate,-0.005592563388761,-0.0082338561592966,0.0026412927705355,-0.0006942215829663,-0.0043866620214175,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1176663743816247,0.1650484230840863,1.2459279768214284,0.3603669392598317,19.999999618530275,-0.0438511345883475
base_macro__fold_01__seed42__w0038,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-02-29,2016-02-23,2016-02-29,5,primitive_00,profitable_reliable_candidate,0.0197787202328165,0.025858811593823,-0.0060800913610064,0.0026412927705355,-0.0099546927247586,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1177454768022006,0.1649099579800231,1.2457770175112266,0.3607561634614779,20.23399963378906,-0.0447714162858039
base_macro__fold_01__seed42__w0039,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-03-01,2016-02-24,2016-03-01,5,primitive_02,bad_or_noisy_primitive,0.0013151842033078,0.0024182012267309,-0.001103017023423,-0.0060800913610064,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1176463405396384,0.1647815016061749,1.2461072965463962,0.3603907422614834,19.577999877929688,-0.0387599839118322
base_macro__fold_01__seed42__w0040,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-03-02,2016-02-25,2016-03-02,5,primitive_02,bad_or_noisy_primitive,0.0004678123479442,0.0024557990743699,-0.0019879867264256,-0.001103017023423,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1174719018857699,0.1645281077608608,1.2465563943592417,0.3598742487085601,18.852000045776368,-0.0328106926390659
base_macro__fold_01__seed42__w0041,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-03-03,2016-02-26,2016-03-03,5,primitive_02,bad_or_noisy_primitive,0.0006483697278831,0.0024484773962993,-0.0018001076684161,-0.0019879867264256,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1172818936856925,0.164235089084359,1.2470631793104918,0.3592250821539231,18.370000076293945,-0.0283412274516801
base_macro__fold_01__seed42__w0042,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-03-04,2016-02-29,2016-03-04,5,primitive_02,bad_or_noisy_primitive,0.0035929329565178,0.001524603272502,0.0020683296840157,-0.0018001076684161,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1170717349844597,0.1640671722578237,1.2472202487640305,0.35824239480053,17.780000305175783,-0.0228695935216944
base_macro__fold_01__seed42__w0043,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-03-07,2016-03-01,2016-03-07,5,primitive_02,bad_or_noisy_primitive,-0.001628136195985,-0.005034301380671,0.003406165184686,0.0020683296840157,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1169066547269306,0.1639919073643156,1.247252420010227,0.3571039674271262,17.140000534057616,-0.0156792694685551
base_macro__fold_01__seed42__w0044,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-03-08,2016-03-02,2016-03-08,5,primitive_02,bad_or_noisy_primitive,0.0032796721798122,0.0034932561421815,-0.0002135839623693,0.003406165184686,-0.0016281361959847,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1168995576615728,0.1639731314987548,1.247009336531655,0.3567960156355136,17.334000396728516,-0.0152627863723905
base_macro__fold_01__seed42__w0045,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-03-09,2016-03-03,2016-03-09,5,primitive_02,bad_or_noisy_primitive,-0.0002562088902455,-4.20833611338403e-05,-0.0002141255291117,-0.0002135839623693,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1169254364194034,0.1639047252133998,1.2467462486220158,0.356568208776958,17.584000396728516,-0.0146564338140841
base_macro__fold_01__seed42__w0046,base_macro__fold_01__seed42,base_macro,macro_context,fold_01,42,2016-03-10,2016-03-04,2016-03-10,5,primitive_02,bad_or_noisy_primitive,0.0136478910687996,0.0132829721499982,0.0003649189188013,-0.0002141255291117,-0.0002562088902458,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.1169514825744508,0.1638253456588553,1.246483521632221,0.3566248984068381,17.854000091552734,-0.0147162728616335
