regime,n_days,mean_return,volatility,sharpe,run_key,feature_set,fold_id,seed,regime_mean_return
-1.073423870597896,45,0.0009673417457816851,0.012122287343155826,1.2667637483091319,base_macro_hmm__fold_01__seed999,base_macro_hmm,fold_01,999,0.0009673417457816851
0.9315984369178631,17,0.00208152371945688,0.004648321199137506,7.108623359487646,base_macro_hmm__fold_01__seed999,base_macro_hmm,fold_01,999,0.00208152371945688
-1.0646666080871232,3,-9.013628960793015e-05,0.00013862782267410272,-10.3216599007825,base_macro_hmm__fold_02__seed42,base_macro_hmm,fold_02,42,-9.013628960793015e-05
0.9392611662691688,61,-0.00013457721885259545,0.00572260861871773,-0.3733170065701222,base_macro_hmm__fold_02__seed42,base_macro_hmm,fold_02,42,-0.00013457721885259545
-1.0646666080871232,3,1.0408268111642785e-05,0.00020589220254009868,0.8024885448566966,base_macro_hmm__fold_02__seed123,base_macro_hmm,fold_02,123,1.0408268111642785e-05
0.9392611662691688,61,6.466087245837202e-05,0.005995211061920157,0.17121324301786167,base_macro_hmm__fold_02__seed123,base_macro_hmm,fold_02,123,6.466087245837202e-05
-1.0646666080871232,3,-0.00012686550127113025,0.000531564287166896,-3.7886807795826214,base_macro_hmm__fold_02__seed999,base_macro_hmm,fold_02,999,-0.00012686550127113025
0.9392611662691688,61,-0.00010627741424881265,0.005604663840998234,-0.3010174555288972,base_macro_hmm__fold_02__seed999,base_macro_hmm,fold_02,999,-0.00010627741424881265
0.8828430011650111,62,0.0005411663115812229,0.0047733327179189785,1.7997381238417736,base_macro_hmm__fold_03__seed42,base_macro_hmm,fold_03,42,0.0005411663115812229
0.8828430011650111,62,0.000639752298349858,0.004926659728344994,2.0613871167647986,base_macro_hmm__fold_03__seed123,base_macro_hmm,fold_03,123,0.000639752298349858
0.8828430011650111,62,0.0005999689922859407,0.004748933543583789,2.005547645639259,base_macro_hmm__fold_03__seed999,base_macro_hmm,fold_03,999,0.0005999689922859407
0.8304162077337203,64,0.0012774144472439911,0.00464491598422424,4.3657034401233785,base_macro_hmm__fold_04__seed42,base_macro_hmm,fold_04,42,0.0012774144472439911
0.8304162077337203,64,0.0011826199474392236,0.0045783335442403155,4.100511567617967,base_macro_hmm__fold_04__seed123,base_macro_hmm,fold_04,123,0.0011826199474392236
0.8304162077337203,64,0.001135053936111725,0.004005719983353384,4.498173290309628,base_macro_hmm__fold_04__seed999,base_macro_hmm,fold_04,999,0.001135053936111725
-1.2733003575515036,40,-0.0017895103277788093,0.016515285789698946,-1.7200789702970256,base_macro_hmm__fold_05__seed42,base_macro_hmm,fold_05,42,-0.0017895103277788093
0.7853606527873781,21,0.0015035448604698166,0.005044503828322468,4.731493032275465,base_macro_hmm__fold_05__seed42,base_macro_hmm,fold_05,42,0.0015035448604698166
-1.2733003575515036,40,-0.0019073035105802022,0.01624318118505689,-1.864013227294919,base_macro_hmm__fold_05__seed123,base_macro_hmm,fold_05,123,-0.0019073035105802022
0.7853606527873781,21,0.0012128053615138553,0.00441911599839473,4.356683159876848,base_macro_hmm__fold_05__seed123,base_macro_hmm,fold_05,123,0.0012128053615138553
-1.2733003575515036,40,-0.0017901853934777418,0.016054807617806557,-1.7700811362906301,base_macro_hmm__fold_05__seed999,base_macro_hmm,fold_05,999,-0.0017901853934777418
0.7853606527873781,21,0.0012944504141111316,0.005775979406598795,3.5576240555809013,base_macro_hmm__fold_05__seed999,base_macro_hmm,fold_05,999,0.0012944504141111316
0.7743971080708614,64,0.0011347155209362296,0.004344368216144667,4.146299200945628,base_macro_hmm__fold_06__seed42,base_macro_hmm,fold_06,42,0.0011347155209362296
0.7743971080708614,64,0.0012131214885021634,0.0048558824397829745,3.9658510787530616,base_macro_hmm__fold_06__seed123,base_macro_hmm,fold_06,123,0.0012131214885021634
0.7743971080708614,64,0.0017048406017879016,0.005102282474104468,5.304195853791689,base_macro_hmm__fold_06__seed999,base_macro_hmm,fold_06,999,0.0017048406017879016
-1.3292864698368727,25,0.0006600903350158793,0.005037701156464737,2.080037876460589,base_macro_hmm__fold_07__seed42,base_macro_hmm,fold_07,42,0.0006600903350158793
0.7522832908413948,37,0.0017915481425960268,0.0070839230200757915,4.014716845744089,base_macro_hmm__fold_07__seed42,base_macro_hmm,fold_07,42,0.0017915481425960268
-1.3292864698368727,25,0.0005665413511093265,0.00572157452114252,1.5718689150312664,base_macro_hmm__fold_07__seed123,base_macro_hmm,fold_07,123,0.0005665413511093265
0.7522832908413948,37,0.0017022443433729816,0.006538158511631259,4.133012555647888,base_macro_hmm__fold_07__seed123,base_macro_hmm,fold_07,123,0.0017022443433729816
-1.3292864698368727,25,0.002688076103267778,0.007176310998758867,5.946214601645994,base_macro_hmm__fold_07__seed999,base_macro_hmm,fold_07,999,0.002688076103267778
0.7522832908413948,37,0.0008259676783083909,0.007089050130484393,1.849589178429534,base_macro_hmm__fold_07__seed999,base_macro_hmm,fold_07,999,0.0008259676783083909
-1.2839010189588649,8,0.001274836088085568,0.015388226236382639,1.3151220418648033,base_macro_hmm__fold_08__seed42,base_macro_hmm,fold_08,42,0.001274836088085568
0.7788762414182588,56,-0.0015583888586799186,0.009075495817774065,-2.7258737916616322,base_macro_hmm__fold_08__seed42,base_macro_hmm,fold_08,42,-0.0015583888586799186
-1.2839010189588649,8,0.00378907117696263,0.01709731064859306,3.518076113914752,base_macro_hmm__fold_08__seed123,base_macro_hmm,fold_08,123,0.00378907117696263
0.7788762414182588,56,-0.0007340416364519495,0.009565999888193108,-1.2181214581127777,base_macro_hmm__fold_08__seed123,base_macro_hmm,fold_08,123,-0.0007340416364519495
-1.2839010189588649,8,0.0012769961355012932,0.014905848249125673,1.3599819922727874,base_macro_hmm__fold_08__seed999,base_macro_hmm,fold_08,999,0.0012769961355012932
0.7788762414182588,56,-0.0011284680880411335,0.008792318232720515,-2.037446219122278,base_macro_hmm__fold_08__seed999,base_macro_hmm,fold_08,999,-0.0011284680880411335
-1.3301243435221468,39,-0.005347944753218086,0.0487074706818803,-1.7429767931995845,base_macro_hmm__fold_09__seed42,base_macro_hmm,fold_09,42,-0.005347944753218086
0.7518094115559961,24,-0.0005096682824483704,0.010066615920626815,-0.8037192660143828,base_macro_hmm__fold_09__seed42,base_macro_hmm,fold_09,42,-0.0005096682824483704
-1.3301243435221468,39,-0.00519044426021457,0.044255587005420746,-1.8618157347846238,base_macro_hmm__fold_09__seed123,base_macro_hmm,fold_09,123,-0.00519044426021457
0.7518094115559961,24,-4.070882200602847e-05,0.00802726982347907,-0.08050464596018625,base_macro_hmm__fold_09__seed123,base_macro_hmm,fold_09,123,-4.070882200602847e-05
-1.3301243435221468,39,-0.003956003526889811,0.04290957171487894,-1.4635338130231985,base_macro_hmm__fold_09__seed999,base_macro_hmm,fold_09,999,-0.003956003526889811
0.7518094115559961,24,-0.00047863613244435627,0.008939119521259578,-0.8499845014438986,base_macro_hmm__fold_09__seed999,base_macro_hmm,fold_09,999,-0.00047863613244435627
-1.3468497972560505,64,0.0006028411526753218,0.010446645737646915,0.9160650088706952,base_macro_hmm__fold_10__seed42,base_macro_hmm,fold_10,42,0.0006028411526753218
-1.3468497972560505,64,0.0007822347190540712,0.01257913615231315,0.9871577070657479,base_macro_hmm__fold_10__seed123,base_macro_hmm,fold_10,123,0.0007822347190540712
-1.3468497972560505,64,0.0006763539790850624,0.010597962040932654,1.0130991713293085,base_macro_hmm__fold_10__seed999,base_macro_hmm,fold_10,999,0.0006763539790850624
-1.2608113475359333,62,0.001544483202777975,0.009764217257040134,2.5109960283119106,base_macro_hmm__fold_11__seed42,base_macro_hmm,fold_11,42,0.001544483202777975
-1.2608113475359333,62,0.0010986479633153514,0.008138680230362712,2.142914482740765,base_macro_hmm__fold_11__seed123,base_macro_hmm,fold_11,123,0.0010986479633153514
-1.2608113475359333,62,0.002010652753673414,0.010090721355925399,3.16311607752598,base_macro_hmm__fold_11__seed999,base_macro_hmm,fold_11,999,0.002010652753673414
-1.192457715429692,63,-0.0002739420075406415,0.008241619872578515,-0.5276504644562496,base_macro_hmm__fold_12__seed42,base_macro_hmm,fold_12,42,-0.0002739420075406415
-1.192457715429692,63,-0.00015037069678099026,0.008054209715298804,-0.2963743052766349,base_macro_hmm__fold_12__seed123,base_macro_hmm,fold_12,123,-0.00015037069678099026
-1.192457715429692,63,5.813879918351953e-05,0.008637266744253113,0.1068538059907879,base_macro_hmm__fold_12__seed999,base_macro_hmm,fold_12,999,5.813879918351953e-05
-1.131507348765239,62,3.522161626170759e-05,0.009512666480914853,0.05877698177846643,base_macro_hmm__fold_13__seed42,base_macro_hmm,fold_13,42,3.522161626170759e-05
-1.131507348765239,62,-0.0007835014208779938,0.011988330583407564,-1.037483858367062,base_macro_hmm__fold_13__seed123,base_macro_hmm,fold_13,123,-0.0007835014208779938
-1.131507348765239,62,-0.0007923607925248245,0.010655192740541107,-1.180488982249384,base_macro_hmm__fold_13__seed999,base_macro_hmm,fold_13,999,-0.0007923607925248245
-1.0851894926508139,64,-0.0009739299214963464,0.01203147581669751,-1.2850176018013817,base_macro_hmm__fold_14__seed42,base_macro_hmm,fold_14,42,-0.0009739299214963464
-1.0851894926508139,64,-0.000855668738986225,0.01029436844156748,-1.3194903801199547,base_macro_hmm__fold_14__seed123,base_macro_hmm,fold_14,123,-0.000855668738986225
-1.0851894926508139,64,-0.000702180326257771,0.012700902087797434,-0.8776358589135939,base_macro_hmm__fold_14__seed999,base_macro_hmm,fold_14,999,-0.000702180326257771
0.0,45,0.0012377421252294314,0.010602216723287018,1.853248958810397,base_macro_gru__fold_01__seed42,base_macro_gru,fold_01,42,0.0012377421252294314
1.0,17,0.0018995927579998448,0.00370998323637969,8.128096074425278,base_macro_gru__fold_01__seed42,base_macro_gru,fold_01,42,0.0018995927579998448
0.0,45,0.0006667914127520695,0.012736820433258078,0.8310539967520569,base_macro_gru__fold_01__seed123,base_macro_gru,fold_01,123,0.0006667914127520695
1.0,17,0.002029194739274954,0.004613161888372165,6.982730853700695,base_macro_gru__fold_01__seed123,base_macro_gru,fold_01,123,0.002029194739274954
0.0,45,0.0009636439860093635,0.012972887065786563,1.1791803905120322,base_macro_gru__fold_01__seed999,base_macro_gru,fold_01,999,0.0009636439860093635
1.0,17,0.0016287654717233885,0.004054905187328012,6.376437696786473,base_macro_gru__fold_01__seed999,base_macro_gru,fold_01,999,0.0016287654717233885
0.0,3,0.00010135332945948594,0.0004496608057299052,3.578106442204807,base_macro_gru__fold_02__seed42,base_macro_gru,fold_02,42,0.00010135332945948594
1.0,61,-9.671177080985743e-05,0.005831655137770974,-0.2632617550632749,base_macro_gru__fold_02__seed42,base_macro_gru,fold_02,42,-9.671177080985743e-05
0.0,3,0.00011058013338523705,0.00015952347541673786,11.004055626949718,base_macro_gru__fold_02__seed123,base_macro_gru,fold_02,123,0.00011058013338523705
1.0,61,7.841997956740066e-05,0.0053326148928217396,0.23344618119721897,base_macro_gru__fold_02__seed123,base_macro_gru,fold_02,123,7.841997956740066e-05
0.0,3,0.00011922451245816035,0.00040153232269343433,4.713519569701713,base_macro_gru__fold_02__seed999,base_macro_gru,fold_02,999,0.00011922451245816035
1.0,61,0.000258427618767358,0.006168755572216326,0.665030607711419,base_macro_gru__fold_02__seed999,base_macro_gru,fold_02,999,0.000258427618767358
1.0,62,0.0005543210243701503,0.005969203986050354,1.4741619623708606,base_macro_gru__fold_03__seed42,base_macro_gru,fold_03,42,0.0005543210243701503
1.0,62,0.0005601459624035595,0.005338556719943069,1.6656264891375647,base_macro_gru__fold_03__seed123,base_macro_gru,fold_03,123,0.0005601459624035595
1.0,62,0.0007373625779230118,0.005128084103772974,2.2825811368823943,base_macro_gru__fold_03__seed999,base_macro_gru,fold_03,999,0.0007373625779230118
1.0,64,0.0013253954190392686,0.004077939145495609,5.159468852999719,base_macro_gru__fold_04__seed42,base_macro_gru,fold_04,42,0.0013253954190392686
1.0,64,0.0009969134626557543,0.004303725356829129,3.6771655468034408,base_macro_gru__fold_04__seed123,base_macro_gru,fold_04,123,0.0009969134626557543
1.0,64,0.001000656700937198,0.004149751616309087,3.8279237263625645,base_macro_gru__fold_04__seed999,base_macro_gru,fold_04,999,0.001000656700937198
0.0,40,-0.0018148212912626554,0.016949671955560224,-1.6997022089731888,base_macro_gru__fold_05__seed42,base_macro_gru,fold_05,42,-0.0018148212912626554
1.0,21,0.002144617747394918,0.006621054763906373,5.141892419770413,base_macro_gru__fold_05__seed42,base_macro_gru,fold_05,42,0.002144617747394918
0.0,40,-0.0014535076598241048,0.01806780855417049,-1.2770623903033513,base_macro_gru__fold_05__seed123,base_macro_gru,fold_05,123,-0.0014535076598241048
1.0,21,0.002371929266138178,0.006765017322982379,5.565870417790121,base_macro_gru__fold_05__seed123,base_macro_gru,fold_05,123,0.002371929266138178
0.0,40,-0.001472115018507769,0.016943159589785057,-1.3792646712492713,base_macro_gru__fold_05__seed999,base_macro_gru,fold_05,999,-0.001472115018507769
1.0,21,0.001932574557433342,0.0062960544449411305,4.872681817261964,base_macro_gru__fold_05__seed999,base_macro_gru,fold_05,999,0.001932574557433342
1.0,64,0.001277812409363116,0.004475739238729283,4.53213247292786,base_macro_gru__fold_06__seed42,base_macro_gru,fold_06,42,0.001277812409363116
1.0,64,0.0012623524266709239,0.004382861260332168,4.572178386915732,base_macro_gru__fold_06__seed123,base_macro_gru,fold_06,123,0.0012623524266709239
1.0,64,0.0017072336074143001,0.005735300311864135,4.725383477234296,base_macro_gru__fold_06__seed999,base_macro_gru,fold_06,999,0.0017072336074143001
0.0,25,0.0014563942822554176,0.006574736888993862,3.5164209428559308,base_macro_gru__fold_07__seed42,base_macro_gru,fold_07,42,0.0014563942822554176
1.0,37,0.0017502139506874242,0.006023729382315583,4.612389329709291,base_macro_gru__fold_07__seed42,base_macro_gru,fold_07,42,0.0017502139506874242
0.0,25,0.0019489151275844563,0.00760780846804934,4.066620322224506,base_macro_gru__fold_07__seed123,base_macro_gru,fold_07,123,0.0019489151275844563
1.0,37,0.0014416923366259587,0.008513332977136492,2.6882721961119995,base_macro_gru__fold_07__seed123,base_macro_gru,fold_07,123,0.0014416923366259587
0.0,25,0.001589962099717055,0.0057470856143349534,4.391767854695023,base_macro_gru__fold_07__seed999,base_macro_gru,fold_07,999,0.001589962099717055
1.0,37,0.0016128092223969361,0.0077771741988041,3.2920122442235455,base_macro_gru__fold_07__seed999,base_macro_gru,fold_07,999,0.0016128092223969361
0.0,8,0.0019139804627403417,0.013603664699958792,2.2334788883745174,base_macro_gru__fold_08__seed42,base_macro_gru,fold_08,42,0.0019139804627403417
1.0,56,-0.0006060951531238022,0.007627687851383675,-1.2613864730054223,base_macro_gru__fold_08__seed42,base_macro_gru,fold_08,42,-0.0006060951531238022
0.0,8,5.3708163143748044e-05,0.0002379579976707316,3.582946010053442,base_macro_gru__fold_08__seed123,base_macro_gru,fold_08,123,5.3708163143748044e-05
1.0,56,-2.211512452318257e-05,0.00023669640552095454,-1.4831941255581178,base_macro_gru__fold_08__seed123,base_macro_gru,fold_08,123,-2.211512452318257e-05
0.0,8,0.002504565737669287,0.01367352746999426,2.9077170168242263,base_macro_gru__fold_08__seed999,base_macro_gru,fold_08,999,0.002504565737669287
1.0,56,-0.001155830540556485,0.008420654694270849,-2.178956586446712,base_macro_gru__fold_08__seed999,base_macro_gru,fold_08,999,-0.001155830540556485
0.0,39,-0.004566868582457994,0.04579227893142946,-1.583166265770396,base_macro_gru__fold_09__seed42,base_macro_gru,fold_09,42,-0.004566868582457994
1.0,24,0.00011509243853684754,0.009095604990392789,0.20087018102091214,base_macro_gru__fold_09__seed42,base_macro_gru,fold_09,42,0.00011509243853684754
0.0,39,-0.005425363380065362,0.045442683506946614,-1.8952440086794826,base_macro_gru__fold_09__seed123,base_macro_gru,fold_09,123,-0.005425363380065362
1.0,24,0.000884031804073158,0.007894999983403478,1.7775262643947907,base_macro_gru__fold_09__seed123,base_macro_gru,fold_09,123,0.000884031804073158
0.0,39,-0.0053630085021866255,0.048853284213717464,-1.7426693420042345,base_macro_gru__fold_09__seed999,base_macro_gru,fold_09,999,-0.0053630085021866255
1.0,24,0.00022554854600168964,0.010018633078079441,0.35738130539884655,base_macro_gru__fold_09__seed999,base_macro_gru,fold_09,999,0.00022554854600168964
0.0,64,0.00121717325164899,0.011864085604765975,1.6286148803828977,base_macro_gru__fold_10__seed42,base_macro_gru,fold_10,42,0.00121717325164899
0.0,64,0.001117386594828601,0.010990666909293522,1.6139113700555967,base_macro_gru__fold_10__seed123,base_macro_gru,fold_10,123,0.001117386594828601
0.0,64,0.001384230764598985,0.012694920011611575,1.7309271851593742,base_macro_gru__fold_10__seed999,base_macro_gru,fold_10,999,0.001384230764598985
0.0,62,0.001220963640268184,0.008816886525925124,2.198303999378823,base_macro_gru__fold_11__seed42,base_macro_gru,fold_11,42,0.001220963640268184
0.0,62,0.001690003299785579,0.01004488455818591,2.670809258310896,base_macro_gru__fold_11__seed123,base_macro_gru,fold_11,123,0.001690003299785579
0.0,62,0.0016460582342515146,0.011633055903753995,2.2462166952817078,base_macro_gru__fold_11__seed999,base_macro_gru,fold_11,999,0.0016460582342515146
0.0,63,0.0003334982616671967,0.007357594615540409,0.7195450490137717,base_macro_gru__fold_12__seed42,base_macro_gru,fold_12,42,0.0003334982616671967
0.0,63,8.711268438985374e-05,0.008279732485506019,0.16701880115446194,base_macro_gru__fold_12__seed123,base_macro_gru,fold_12,123,8.711268438985374e-05
0.0,63,-0.00016335881766810312,0.009497474880106842,-0.27304529560249796,base_macro_gru__fold_12__seed999,base_macro_gru,fold_12,999,-0.00016335881766810312
0.0,62,-0.0013870150513585738,0.013046382031600884,-1.6876848531843747,base_macro_gru__fold_13__seed42,base_macro_gru,fold_13,42,-0.0013870150513585738
0.0,62,-0.0005369163639394755,0.009323800477415519,-0.9141425820506173,base_macro_gru__fold_13__seed123,base_macro_gru,fold_13,123,-0.0005369163639394755
0.0,62,-0.0007428251344325375,0.010717615634116388,-1.1002431737114529,base_macro_gru__fold_13__seed999,base_macro_gru,fold_13,999,-0.0007428251344325375
0.0,64,-0.0012484919974807569,0.011403335345480586,-1.7380174689841945,base_macro_gru__fold_14__seed42,base_macro_gru,fold_14,42,-0.0012484919974807569
0.0,64,-0.0007837719922073258,0.011059205517605445,-1.1250351244438568,base_macro_gru__fold_14__seed123,base_macro_gru,fold_14,123,-0.0007837719922073258
0.0,64,-0.0007899690917862398,0.012743499283717239,-0.9840602084693413,base_macro_gru__fold_14__seed999,base_macro_gru,fold_14,999,-0.0007899690917862398
