run_key,direction_name,mean_directional_action_norm_derivative,mean_abs_directional_action_norm_derivative,rows,is_control
base_macro__fold_06__seed123,centroid_to_good__primitive_02_to_primitive_00,-0.017466360466893,0.017466360466893,61,False
base_macro__fold_06__seed123,centroid_to_good__primitive_05_to_primitive_00,-0.02731144997520792,0.02731144997520792,61,False
base_macro__fold_06__seed123,centroid_to_good__bad_to_primitive_00,-0.027155938972190773,0.027155938972190773,61,False
base_macro__fold_06__seed42,bad_vs_good_cav,0.0032368707407615747,0.0032368707407615747,61,False
base_macro__fold_06__seed42,bad_primitives_cav,0.0038236607303733113,0.0038236607303733113,61,False
base_macro__fold_06__seed42,primitive_cav__primitive_04,-0.0007186565485864087,0.0007484049451431738,61,False
base_macro__fold_06__seed42,primitive_cav__primitive_02,-0.0030275786258162443,0.0030275786258162443,61,False
base_macro__fold_06__seed42,primitive_cav__primitive_05,0.003970216726074816,0.003970216726074816,61,False
base_macro__fold_06__seed42,high_turnover_cav,0.0005894959337676271,0.000611730927519953,61,False
base_macro__fold_06__seed42,high_action_change_cav,0.0005894959337676271,0.000611730927519953,61,False
base_macro__fold_06__seed42,high_concentration_cav,-0.0017557297224982393,0.0017557297224982393,61,False
base_macro__fold_06__seed42,drawdown_stress_cav,-0.004492091862311232,0.004492091862311232,61,False
base_macro__fold_06__seed42,centroid_to_good__primitive_04_to_primitive_00,-0.005063300011346456,0.005063300011346456,61,False
base_macro__fold_06__seed42,centroid_to_good__primitive_02_to_primitive_00,-0.005218282417497089,0.005218282417497089,61,False
base_macro__fold_06__seed42,centroid_to_good__primitive_05_to_primitive_00,-0.005113866794118484,0.005113866794118484,61,False
base_macro__fold_06__seed42,centroid_to_good__bad_to_primitive_00,-0.00512510958573521,0.00512510958573521,61,False
base_macro__fold_06__seed999,bad_vs_good_cav,0.012137446254512926,0.012137446254512926,61,False
base_macro__fold_06__seed999,bad_primitives_cav,0.012901927493678876,0.012901927493678876,61,False
base_macro__fold_06__seed999,primitive_cav__primitive_04,0.0032027317662721767,0.0032027317662721767,61,False
base_macro__fold_06__seed999,primitive_cav__primitive_02,-0.013369993613748962,0.013369993613748962,61,False
base_macro__fold_06__seed999,primitive_cav__primitive_05,0.013478772482687225,0.013478772482687225,61,False
base_macro__fold_06__seed999,high_turnover_cav,-0.002009814437138893,0.002009814437138893,61,False
base_macro__fold_06__seed999,high_action_change_cav,-0.002009814437138893,0.002009814437138893,61,False
base_macro__fold_06__seed999,high_concentration_cav,-0.009230178779737083,0.009230178779737083,61,False
base_macro__fold_06__seed999,drawdown_stress_cav,-0.011464802237016564,0.011464802237016564,61,False
base_macro__fold_06__seed999,centroid_to_good__primitive_04_to_primitive_00,-0.025540871197368156,0.025540871197368156,61,False
base_macro__fold_06__seed999,centroid_to_good__primitive_02_to_primitive_00,-0.028184627984170124,0.028184627984170124,61,False
base_macro__fold_06__seed999,centroid_to_good__primitive_05_to_primitive_00,-0.02407964423601136,0.02407964423601136,61,False
base_macro__fold_06__seed999,centroid_to_good__bad_to_primitive_00,-0.02423276750981044,0.02423276750981044,61,False
base_macro__fold_07__seed123,bad_vs_good_cav,0.005114078743639847,0.005114078743639847,59,False
base_macro__fold_07__seed123,bad_primitives_cav,0.00611919958960973,0.00611919958960973,59,False
base_macro__fold_07__seed123,primitive_cav__primitive_04,-0.000732121098511026,0.000732121098511026,59,False
base_macro__fold_07__seed123,primitive_cav__primitive_02,-0.004881895717941578,0.004881895717941578,59,False
base_macro__fold_07__seed123,primitive_cav__primitive_05,0.0062311185576823845,0.0062311185576823845,59,False
base_macro__fold_07__seed123,high_turnover_cav,-0.0029197962107031902,0.0029197962107031902,59,False
base_macro__fold_07__seed123,high_action_change_cav,-0.0029197962107031902,0.0029197962107031902,59,False
base_macro__fold_07__seed123,high_concentration_cav,-0.0033681408302718516,0.0033681408302718516,59,False
base_macro__fold_07__seed123,drawdown_stress_cav,-0.0054258894738242296,0.0054258894738242296,59,False
base_macro__fold_07__seed123,centroid_to_good__primitive_04_to_primitive_00,-0.010406335505662546,0.010406335505662546,59,False
base_macro__fold_07__seed123,centroid_to_good__primitive_02_to_primitive_00,-0.007435603840623485,0.007435603840623485,59,False
base_macro__fold_07__seed123,centroid_to_good__primitive_05_to_primitive_00,-0.012303217619675871,0.012303217619675871,59,False
base_macro__fold_07__seed123,centroid_to_good__bad_to_primitive_00,-0.012214676853513514,0.012214676853513514,59,False
base_macro__fold_07__seed42,bad_vs_good_cav,0.0028458260260839506,0.0028458260260839506,59,False
base_macro__fold_07__seed42,bad_primitives_cav,0.003449822590179657,0.003449822590179657,59,False
base_macro__fold_07__seed42,primitive_cav__primitive_04,-0.0004545053228652873,0.0005289964203557128,59,False
base_macro__fold_07__seed42,primitive_cav__primitive_02,-0.0028043737577416027,0.0028043737577416027,59,False
base_macro__fold_07__seed42,primitive_cav__primitive_05,0.0035615119478255635,0.0035615119478255635,59,False
base_macro__fold_07__seed42,high_turnover_cav,0.0006356624722673959,0.0006818206811606962,59,False
base_macro__fold_07__seed42,high_action_change_cav,0.0006356624722673959,0.0006818206811606962,59,False
base_macro__fold_07__seed42,high_concentration_cav,-0.001585610494300259,0.001585610494300259,59,False
base_macro__fold_07__seed42,drawdown_stress_cav,-0.004065517797264722,0.004065517797264722,59,False
base_macro__fold_07__seed42,centroid_to_good__primitive_04_to_primitive_00,-0.0051598832144774485,0.0051598832144774485,59,False
base_macro__fold_07__seed42,centroid_to_good__primitive_02_to_primitive_00,-0.005252404810374858,0.005252404810374858,59,False
base_macro__fold_07__seed42,centroid_to_good__primitive_05_to_primitive_00,-0.005164890309945609,0.005164890309945609,59,False
base_macro__fold_07__seed42,centroid_to_good__bad_to_primitive_00,-0.00517801857601646,0.00517801857601646,59,False
base_macro__fold_07__seed999,bad_vs_good_cav,0.005629519955441215,0.005629519955441215,59,False
base_macro__fold_07__seed999,bad_primitives_cav,0.006611690144346232,0.006611690144346232,59,False
base_macro__fold_07__seed999,primitive_cav__primitive_04,-0.00029597512485235385,0.00036392572796383447,59,False
base_macro__fold_07__seed999,primitive_cav__primitive_02,-0.006056469425268078,0.006056469425268078,59,False
base_macro__fold_07__seed999,primitive_cav__primitive_05,0.007068391618324802,0.007068391618324802,59,False
base_macro__fold_07__seed999,high_turnover_cav,-0.001069597563312302,0.0010780378459279403,59,False
base_macro__fold_07__seed999,high_action_change_cav,-0.001069597563312302,0.0010780378459279403,59,False
base_macro__fold_07__seed999,high_concentration_cav,-0.004199027381496303,0.004199027381496303,59,False
base_macro__fold_07__seed999,drawdown_stress_cav,-0.0053677515299277705,0.0053677515299277705,59,False
