primitive_id,direction_name,intervention_name,alpha,is_control,rows,ood_pass_rate,clipped_action_shift_l1_mean,action_mean_shift_l1_mean,policy_kl_mean,bad_primitive_probability_delta_mean,good_primitive_probability_delta_mean,relative_turnover_shift_mean,relative_hhi_shift_mean,beats_min_action_gate,beats_bad_probability_gate,passes_one_step_gate
primitive_00,primitive_cav__primitive_02,additive_steering,-0.25,False,405,0.6839506172839506,5.546530009051899,148.96995162963867,761.1982280495725,0.0010612006152018393,-0.00019841569544187863,2.488035147458339,-0.0503154865515066,True,False,False
primitive_00,primitive_cav__primitive_02,additive_steering,0.25,False,405,0.6864197530864198,35.93550197342296,148.969947117935,761.1981738243574,-0.0009429146701011709,0.00015856189435627333,61.22812904321969,-0.018112755390392487,True,False,False
primitive_00,primitive_cav__primitive_02,additive_steering,0.5,False,405,0.6666666666666666,43.43343010655156,297.93989704273366,3044.792692434052,-0.0017683247874136629,0.0002776130089507272,72.81571326505231,-0.09628010981766984,True,False,False
primitive_00,primitive_cav__primitive_02,additive_steering,1.0,False,405,0.03209876543209877,45.97435773684655,595.8797987196181,12179.171234206211,-0.00307024331031124,0.000398718458719147,74.77101184206997,-0.11696122425447057,True,False,False
primitive_00,primitive_cav__primitive_02,orthogonal_same_norm_control,0.5,True,405,0.5753086419753086,21.907275437720028,191.9720086745274,1522.2653921056676,-0.00021840118057391702,4.3930622405385235e-05,17.90363069037741,-0.1358887877477461,True,False,False
primitive_00,primitive_cav__primitive_02,projection_removal,,False,405,0.6790123456790124,7.435362372280639,290.5893874109527,3017.9021616108625,0.002038359449212286,-0.000395077085060576,3.5733579643014277,-0.06950517802551968,True,False,False
primitive_00,primitive_cav__primitive_02,random_same_norm_control,0.5,True,405,0.5753086419753086,21.1132733138991,192.05751452033903,1519.0620820975598,-0.00020475830575492242,4.14218062008416e-05,16.764076805056167,-0.1278623955925732,True,False,False
primitive_00,primitive_cav__primitive_04,additive_steering,-1.0,False,405,0.5456790123456791,23.770659814057527,182.58394443841627,942.9458713107639,-0.0019250576086670221,0.0005285833624051568,27.90411189582438,-0.03448914947756803,True,False,False
primitive_00,primitive_cav__primitive_04,additive_steering,-0.5,False,405,0.6839506172839506,18.560725292747403,91.29197120195553,235.73646023597246,-0.0010056419122060722,0.0002780837631273425,19.220528147205552,0.010342319565618,True,False,False
primitive_00,primitive_cav__primitive_04,additive_steering,-0.25,False,405,0.6839506172839506,12.360406694588837,45.64598580348639,58.93411619869279,-0.0005136912402639077,0.00014252018310032067,7.449705031115824,0.021647020209038078,True,False,False
primitive_00,primitive_cav__primitive_04,additive_steering,0.25,False,405,0.6864197530864198,8.959778203493283,45.64598689609104,58.93411787056628,0.0005356125306989562,-0.00014953632771170543,8.646471991779476,-0.010546368292745203,True,False,False
primitive_00,primitive_cav__primitive_04,additive_steering,0.5,False,405,0.6864197530864198,14.042920509385475,91.29197324587975,235.7364700317383,0.0010933242525343113,-0.00030614746499339307,16.466334343393534,-0.05661019063692765,True,False,False
primitive_00,primitive_cav__primitive_04,additive_steering,1.0,False,405,0.19753086419753085,18.828979473349488,182.58394554985895,942.9458722149884,0.0022757418084138905,-0.0006408241383389622,24.317717039479202,-0.09707426800544507,True,False,False
