primitive_id,direction_name,intervention_name,alpha,is_control,rows,ood_pass_rate,clipped_action_shift_l1_mean,action_mean_shift_l1_mean,policy_kl_mean,bad_primitive_probability_delta_mean,good_primitive_probability_delta_mean,relative_turnover_shift_mean,relative_hhi_shift_mean,beats_min_action_gate,beats_bad_probability_gate,passes_one_step_gate,control_action_shift,control_bad_delta,action_shift_lift_vs_control,bad_prob_delta_lift_vs_control
primitive_00,centroid_to_good__primitive_04_to_primitive_00,additive_steering,1.0,False,405,0.007407407407407408,50.557856957706406,1262.0447322139034,59028.29642364125,-0.0030766624686602772,0.0003145075755683021,78.06153816058551,-0.17872489381918238,True,False,False,21.832496643599903,7.458703337751181e-06,28.725360314106503,-0.0030841211719980282
primitive_00,centroid_to_good__primitive_04_to_primitive_00,projection_removal,,False,405,0.01728395061728395,5.882989473548936,1618.0459987404906,99181.18623892701,0.004350166516588612,-0.0005783132924966928,2.9656789414184477,-0.07254174729343246,True,False,False,21.832496643599903,7.458703337751181e-06,-15.949507170050968,0.004342707813250861
primitive_00,centroid_to_good__primitive_05_to_primitive_00,additive_steering,-1.0,False,405,0.02962962962962963,5.622243870776376,1368.8654554955754,70256.67677107446,0.002881620230797986,-0.0002776540561731482,2.7472203812050076,-0.07809584917320424,True,False,False,21.832496643599903,7.458703337751181e-06,-16.210252772823527,0.002874161527460235
primitive_00,centroid_to_good__primitive_05_to_primitive_00,additive_steering,-0.5,False,405,0.04197530864197531,5.154333545102014,684.4327253176842,17564.169342041016,0.0013996008910046836,-0.0001241780628868635,2.508726174612638,-0.07035048113548502,True,False,False,21.832496643599903,7.458703337751181e-06,-16.67816309849789,0.0013921421876669324
primitive_00,centroid_to_good__primitive_05_to_primitive_00,additive_steering,-0.25,False,405,0.6839506172839506,4.591354921276187,342.21636556931486,4391.042409694342,0.0006895575603534175,-5.8455625561951606e-05,2.2361577718299714,-0.06392302535828066,True,False,False,21.832496643599903,7.458703337751181e-06,-17.241141722323718,0.0006820988570156662
primitive_00,centroid_to_good__primitive_05_to_primitive_00,additive_steering,0.25,False,405,0.6864197530864198,46.89524055292577,342.2163666713385,4391.042379986799,-0.0006691944525404071,5.1247612420363e-05,76.70391333289399,-0.11818635622113012,True,False,False,21.832496643599903,7.458703337751181e-06,25.062743909325867,-0.0006766531558781583
primitive_00,centroid_to_good__primitive_05_to_primitive_00,additive_steering,0.5,False,405,0.04197530864197531,49.85326296488444,684.4327332108109,17564.169276710792,-0.0013181513698921918,9.534685883865321e-05,77.70755771795889,-0.15334845838948782,True,False,False,21.832496643599903,7.458703337751181e-06,28.02076632128454,-0.001325610073229943
primitive_00,centroid_to_good__primitive_05_to_primitive_00,additive_steering,1.0,False,405,0.024691358024691357,50.994946411509574,1368.8654560983916,70256.67754720052,-0.002555868718577867,0.0001623428211360535,78.16421362337856,-0.16458567238554342,True,False,False,21.832496643599903,7.458703337751181e-06,29.16244976790967,-0.002563327421915618
primitive_00,centroid_to_good__primitive_05_to_primitive_00,projection_removal,,False,405,0.012345679012345678,5.721414110248472,1855.124540390203,130643.33787133488,0.003902810425583605,-0.00039475766275450186,2.834826795691521,-0.08153185926155561,True,False,False,21.832496643599903,7.458703337751181e-06,-16.111082533351432,0.003895351722245854
primitive_00,drawdown_stress_cav,additive_steering,-1.0,False,405,0.145679012345679,10.107497185100744,450.3938974074375,6555.224066162109,0.00964305803450404,-0.000528223822776911,6.005456410625004,-0.12626977062575842,True,False,False,21.832496643599903,7.458703337751181e-06,-11.724999458499159,0.009635599331166289
primitive_00,drawdown_stress_cav,additive_steering,-0.5,False,405,0.5679012345679012,8.231568597128362,225.1969505875199,1638.8060135076075,0.004699541103090368,-0.0002088587230332399,5.036387733488665,-0.09096086287770158,True,False,False,21.832496643599903,7.458703337751181e-06,-13.600928046471541,0.004692082399752617
primitive_00,drawdown_stress_cav,additive_steering,-0.25,False,405,0.6814814814814815,6.307323483478876,112.59847417289828,409.7014981634823,0.0023194473945784048,-9.079755535040853e-05,3.754222089591747,-0.07993373314587071,True,False,False,21.832496643599903,7.458703337751181e-06,-15.525173160121028,0.0023119886912406538
primitive_00,drawdown_stress_cav,additive_steering,0.25,False,405,0.6839506172839506,30.993869700255217,112.59847527021243,409.70150571752475,-0.002259205726544285,6.391545094392485e-05,54.59045193228629,0.0619846098333887,True,False,False,21.832496643599903,7.458703337751181e-06,9.161373056655314,-0.002266664429882036
primitive_00,drawdown_stress_cav,additive_steering,0.5,False,405,0.562962962962963,39.708930166268054,225.19695099253713,1638.8060253755546,-0.004458617234962581,0.00010134381769339992,67.17615002285592,-0.023347566588987304,True,False,False,21.832496643599903,7.458703337751181e-06,17.87643352266815,-0.004466075938300332
primitive_00,drawdown_stress_cav,additive_steering,1.0,False,405,0.009876543209876543,43.25634671199469,450.3939035674672,6555.22409532335,-0.008680047469244561,9.838054064078074e-05,70.9514203844303,-0.08085460393711363,True,False,False,21.832496643599903,7.458703337751181e-06,21.423850068394785,-0.008687506172582312
primitive_00,drawdown_stress_cav,projection_removal,,False,405,0.5580246913580247,7.895870993829067,185.2906727578905,1170.0916234317754,0.003239236432375917,-0.00014311945056498038,4.916854586412163,-0.08757193805791162,True,False,False,21.832496643599903,7.458703337751181e-06,-13.936625649770836,0.003231777729038166
primitive_00,high_action_change_cav,additive_steering,-1.0,False,405,0.3308641975308642,20.846878135940177,224.00263864022713,1540.458928840543,0.00040386611287457954,0.00030964901094042316,17.100129117748807,-0.12156400166216046,True,False,False,21.832496643599903,7.458703337751181e-06,-0.9856185076597264,0.0003964074095368284
