run_key,model_name,feature_set,fold_id,seed,n_features,generalization_ratio,retention_ratio,selected_artifact_type,train_sharpe,train_return_pct,train_max_drawdown,train_turnover,validation_sharpe,validation_return_pct,validation_max_drawdown,validation_turnover,test_sharpe,test_return_pct,test_max_drawdown,test_turnover,regime,regime_mean_return,n_days,regime_sharpe
base__fold_13__seed42,custom_custom,base,fold_13,42,9,3.442790214610818,-0.18992726495246404,checkpoint,1.1468284795602548,725.591644552129,-0.3187916999881839,0.4654471544715447,3.948289867267048,13.716265682252127,-0.03404797455816455,12.903225806451612,-0.7498878957295577,-3.984889469366415,-0.11883493053274496,13.049180327868852,0.0,-0.0005803623775154428,62,-0.7438158290288898
base__fold_13__seed123,custom_custom,base,fold_13,123,9,3.748225953478669,-0.12562305272596636,best_model,0.9794382872190814,540.3026762474393,-0.37836413189192863,0.6073848238482384,3.671156007985256,12.80649196535264,-0.05082795197283485,14.951612903225806,-0.4611818247563799,-2.2109092732292,-0.088378411785896,15.844262295081966,0.0,-0.00030534451488774126,62,-0.4574474975095958
base__fold_13__seed999,custom_custom,base,fold_13,999,9,2.9004292965204246,-0.07327557838983874,best_model,1.0348352146330184,602.4661727989259,-0.29667510063430846,0.2032520325203252,3.001466373592608,10.695413280354305,-0.051185890300560755,9.67741935483871,-0.21993418454265015,-1.5499220172195294,-0.08695605023845043,9.836065573770492,0.0,-0.0001735207959447192,62,-0.2181533116336392
base__fold_14__seed42,custom_custom,base,fold_14,42,9,-1.3381298205887147,0.9169461150580339,checkpoint,0.8599559605876456,366.4230744456792,-0.29925737038052824,0.5328348504551366,-1.150732715255342,-5.445812510652937,-0.1313977014771327,9.080645161290322,-1.0551598927235686,-4.649674248763624,-0.11819422291417603,11.26984126984127,0.0,-0.0006896717844460717,64,-1.0468840010835578
base__fold_14__seed123,custom_custom,base,fold_14,123,9,-0.9269376910494496,1.4270693625968387,checkpoint,0.968923927108927,492.9952291377874,-0.3163290151081991,0.13003901170351106,-0.898132107796914,-5.536190518936179,-0.12006766341889563,6.451612903225806,-1.2816968146014973,-5.688813957515126,-0.12972624121443366,6.365079365079365,0.0,-0.0008579988493068198,64,-1.271644135357208
base__fold_14__seed999,custom_custom,base,fold_14,999,9,-2.0845257638147148,0.317222747029544,best_model,0.7994297122550967,385.04497223650924,-0.4147453667564883,0.24382314694408322,-1.6664318315547333,-9.233394202641287,-0.14051568394511238,12.096774193548388,-0.5286300833432669,-2.9306480758239273,-0.14777866312710453,11.904761904761905,0.0,-0.0003943699408461322,64,-0.5244839010276121
base_macro__fold_01__seed42,custom_custom,base_macro,fold_01,42,12,3.3160801575674514,1.1941459226160684,best_model,0.9052027918679275,98.75339966538577,-0.1572354080125682,0.3830673143650243,3.001725016687894,9.99902339517591,-0.034634030727053844,8.870967741935484,3.584497689492499,11.72878245295028,-0.05027744244238719,9.01639344262295,0.0,0.001728707007539391,45,2.922835285952865
base_macro__fold_01__seed42,custom_custom,base_macro,fold_01,42,12,3.3160801575674514,1.1941459226160684,best_model,0.9052027918679275,98.75339966538577,-0.1572354080125682,0.3830673143650243,3.001725016687894,9.99902339517591,-0.034634030727053844,8.870967741935484,3.584497689492499,11.72878245295028,-0.05027744244238719,9.01639344262295,1.0,0.002072219536819118,17,10.384314450204503
base_macro__fold_01__seed123,custom_custom,base_macro,fold_01,123,12,2.8236052798890996,0.671181934033085,checkpoint,0.7835168790400507,88.59893306968483,-0.17768925718902484,0.6606523247744622,2.212342396539716,8.297987931205132,-0.03763854786479093,12.096774193548388,1.484884248452917,5.719900281565038,-0.06566845380361241,12.295081967213115,0.0,0.0006336031477567389,45,0.8561628230304522
base_macro__fold_01__seed123,custom_custom,base_macro,fold_01,123,12,2.8236052798890996,0.671181934033085,checkpoint,0.7835168790400507,88.59893306968483,-0.17768925718902484,0.6606523247744622,2.212342396539716,8.297987931205132,-0.03763854786479093,12.096774193548388,1.484884248452917,5.719900281565038,-0.06566845380361241,12.295081967213115,1.0,0.0017838612876004084,17,6.620041582420182
base_macro__fold_01__seed999,custom_custom,base_macro,fold_01,999,12,2.4435121960985113,1.003609458823779,checkpoint,0.851902370567312,100.14112910418885,-0.17086068614365513,0.3469812630117974,2.0816338323664603,7.67075122142411,-0.04246943258335112,8.064516129032258,2.089147403970572,7.691703835917263,-0.0547980898720456,8.19672131147541,0.0,0.00127834778636797,45,1.8391441618789337
base_macro__fold_01__seed999,custom_custom,base_macro,fold_01,999,12,2.4435121960985113,1.003609458823779,checkpoint,0.851902370567312,100.14112910418885,-0.17086068614365513,0.3469812630117974,2.0816338323664603,7.67075122142411,-0.04246943258335112,8.064516129032258,2.089147403970572,7.691703835917263,-0.0547980898720456,8.19672131147541,1.0,0.0011391887350296517,17,5.931513089416208
base_macro__fold_02__seed42,custom_custom,base_macro,fold_02,42,12,0.5197864180452457,2.7047742512776427,checkpoint,0.9055484848360098,118.07224240632772,-0.15853717199858763,0.7348242811501597,0.470691803299209,1.3270348950166877,-0.050532459022110565,14.90625,1.2731150698511415,2.810922236671587,-0.02650631792822622,14.476190476190476,0.0,-7.13013052856537e-05,3,-2.366521463591376
base_macro__fold_02__seed42,custom_custom,base_macro,fold_02,42,12,0.5197864180452457,2.7047742512776427,checkpoint,0.9055484848360098,118.07224240632772,-0.15853717199858763,0.7348242811501597,0.470691803299209,1.3270348950166877,-0.050532459022110565,14.90625,1.2731150698511415,2.810922236671587,-0.02650631792822622,14.476190476190476,1.0,0.0004745116721344618,61,1.30336663240779
base_macro__fold_02__seed123,custom_custom,base_macro,fold_02,123,12,0.04438490585474086,23.398763266805606,checkpoint,0.8708906135068705,119.00251342617483,-0.17499660822578922,0.7757188498402556,0.038654397890279954,-0.07745833445965689,-0.05043703209338968,14.9453125,0.9044651054555707,2.0279408750587535,-0.029021198127727965,13.380952380952381,0.0,0.00010381674091401265,3,4.970285138367206
